year,#,Player,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
2023-24,133,Naz Reid,MIN,1,24.0,10.0,3.0,8.0,37.5,0.0,2.0,0.0,4.0,4.0,100,1.0,3.0,4.0,1.0,0.0,0.0,1.0, 9.0
2023-24,133,Robert Williams III,POR,1,23.0,10.0,5.0,7.0,71.4,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,7.0,0.0,3.0,1.0,2.0, 16.0
2023-24,145,Chris Duarte,SAC,1,15.0,9.0,3.0,5.0,60.0,3.0,4.0,75.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0, 10.0
2023-24,145,Collin Sexton,UTA,1,20.0,9.0,2.0,9.0,22.2,0.0,2.0,0.0,5.0,7.0,71.4,0.0,3.0,3.0,0.0,0.0,0.0,3.0, 0.0
2023-24,145,David Roddy,MEM,1,28.0,9.0,4.0,7.0,57.1,1.0,3.0,33.3,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,1.0, 12.0
2023-24,145,De'Andre Hunter,ATL,1,31.0,9.0,4.0,9.0,44.4,1.0,4.0,25.0,0.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0, 8.0
2023-24,145,Deni Avdija,WAS,1,21.0,9.0,4.0,8.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0,5.0,7.0,5.0,1.0,0.0,2.0, 15.0
2023-24,145,Jrue Holiday,BOS,1,35.0,9.0,4.0,10.0,40.0,1.0,5.0,20.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,3.0,2.0, 10.0
2023-24,145,Matt Ryan,NOP,1,14.0,9.0,3.0,6.0,50.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0, 8.0
2023-24,145,Ousmane Dieng,OKC,1,14.0,9.0,3.0,5.0,60.0,3.0,5.0,60.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0, 8.0
2023-24,145,Ziaire Williams,MEM,1,29.0,9.0,4.0,7.0,57.1,1.0,3.0,33.3,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0, 9.0
2023-24,154,Al Horford,BOS,1,26.0,8.0,3.0,4.0,75.0,2.0,3.0,66.7,0.0,0.0,0.0,3.0,4.0,7.0,2.0,0.0,0.0,3.0, 13.0
2023-24,154,Amen Thompson,HOU,1,21.0,8.0,3.0,10.0,30.0,1.0,7.0,14.3,1.0,2.0,50.0,1.0,4.0,5.0,2.0,0.0,0.0,4.0, 3.0
2023-24,154,Ayo Dosunmu,CHI,1,9.0,8.0,3.0,5.0,60.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0, 7.0
2023-24,154,Delon Wright,WAS,1,25.0,8.0,3.0,8.0,37.5,1.0,1.0,100,1.0,1.0,100,1.0,5.0,6.0,6.0,3.0,0.0,0.0, 18.0
2023-24,154,Derrick Rose,MEM,1,16.0,8.0,3.0,11.0,27.3,2.0,4.0,50.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0, 5.0
2023-24,154,JaVale McGee,SAC,1,13.0,8.0,4.0,4.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0, 11.0
2023-24,154,Jalen Suggs,ORL,1,21.0,8.0,3.0,12.0,25.0,2.0,7.0,28.6,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0, 3.0
2023-24,154,Jaren Jackson Jr.,MEM,1,36.0,8.0,2.0,9.0,22.2,0.0,5.0,0.0,4.0,4.0,100,1.0,4.0,5.0,3.0,0.0,5.0,3.0, 11.0
2023-24,154,Keyonte George,UTA,1,19.0,8.0,3.0,5.0,60.0,1.0,3.0,33.3,1.0,1.0,100,0.0,2.0,2.0,2.0,0.0,0.0,1.0, 9.0
2023-24,154,Kris Dunn,UTA,1,16.0,8.0,3.0,6.0,50.0,0.0,1.0,0.0,2.0,4.0,50.0,0.0,1.0,1.0,2.0,2.0,0.0,4.0, 4.0
2023-24,154,Luguentz Dort,OKC,1,33.0,8.0,3.0,8.0,37.5,2.0,5.0,40.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,2.0,1.0,2.0, 13.0
2023-24,154,Marcus Sasser,DET,1,10.0,8.0,3.0,4.0,75.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0, 9.0
2023-24,154,Marvin Bagley III,DET,1,16.0,8.0,3.0,3.0,100,0.0,0.0,0.0,2.0,2.0,100,2.0,6.0,8.0,3.0,0.0,1.0,1.0, 19.0
2023-24,154,Matisse Thybulle,POR,1,20.0,8.0,3.0,7.0,42.9,2.0,6.0,33.3,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0, 5.0
2023-24,154,Norman Powell,LAC,1,23.0,8.0,2.0,6.0,33.3,2.0,5.0,40.0,2.0,2.0,100,0.0,3.0,3.0,1.0,0.0,0.0,2.0, 6.0
2023-24,154,Patrick Williams,CHI,1,30.0,8.0,4.0,10.0,40.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,2.0,0.0,0.0, 11.0
2023-24,154,Precious Achiuwa,TOR,1,24.0,8.0,4.0,9.0,44.4,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,0.0,0.0,0.0,2.0, 9.0
2023-24,154,Reggie Jackson,DEN,1,24.0,8.0,3.0,8.0,37.5,2.0,5.0,40.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,2.0, 6.0
2023-24,154,Sasha Vezenkov,SAC,1,16.0,8.0,3.0,6.0,50.0,2.0,5.0,40.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0, 9.0
2023-24,154,Talen Horton-Tucker,UTA,1,22.0,8.0,3.0,9.0,33.3,2.0,4.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0, 7.0
2023-24,154,Thomas Bryant,MIA,1,16.0,8.0,2.0,5.0,40.0,0.0,0.0,0.0,4.0,5.0,80.0,2.0,4.0,6.0,3.0,1.0,0.0,1.0, 13.0
2023-24,154,Walker Kessler,UTA,1,22.0,8.0,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,1.0,1.0, 15.0
2023-24,154,Wendell Carter Jr.,ORL,1,27.0,8.0,4.0,10.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,1.0,2.0,0.0,2.0, 11.0
2023-24,154,Yuta Watanabe,PHX,1,18.0,8.0,3.0,5.0,60.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0, 10.0
2023-24,178,Aaron Nesmith,IND,1,23.0,7.0,2.0,5.0,40.0,1.0,3.0,33.3,2.0,2.0,100,1.0,4.0,5.0,1.0,0.0,1.0,1.0, 10.0
2023-24,178,Alec Burks,DET,1,25.0,7.0,2.0,8.0,25.0,2.0,5.0,40.0,1.0,2.0,50.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0, 6.0
2023-24,178,Bogdan Bogdanovic,ATL,1,24.0,7.0,3.0,9.0,33.3,1.0,5.0,20.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,0.0,0.0, 12.0
2023-24,178,Cam Reddish,LAL,1,18.0,7.0,2.0,4.0,50.0,1.0,2.0,50.0,2.0,2.0,100,2.0,2.0,4.0,0.0,0.0,1.0,0.0, 10.0
2023-24,178,Christian Wood,LAL,1,15.0,7.0,3.0,4.0,75.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0, 8.0
2023-24,178,Dario Saric,GSW,1,20.0,7.0,3.0,11.0,27.3,1.0,3.0,33.3,0.0,0.0,0.0,4.0,3.0,7.0,1.0,0.0,2.0,0.0, 9.0
2023-24,178,Goga Bitadze,ORL,1,5.0,7.0,2.0,2.0,100,0.0,0.0,0.0,3.0,4.0,75.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0, 9.0
2023-24,178,Isaiah Hartenstein,NYK,1,26.0,7.0,3.0,4.0,75.0,0.0,0.0,0.0,1.0,2.0,50.0,5.0,3.0,8.0,2.0,0.0,0.0,1.0, 14.0
2023-24,178,Jabari Smith Jr.,HOU,1,26.0,7.0,3.0,9.0,33.3,0.0,4.0,0.0,1.0,2.0,50.0,1.0,4.0,5.0,1.0,1.0,0.0,1.0, 6.0
2023-24,178,Jakob Poeltl,TOR,1,24.0,7.0,3.0,3.0,100,0.0,0.0,0.0,1.0,4.0,25.0,3.0,8.0,11.0,1.0,1.0,1.0,0.0, 18.0
2023-24,178,Josh Hart,NYK,1,23.0,7.0,2.0,4.0,50.0,2.0,4.0,50.0,1.0,2.0,50.0,1.0,5.0,6.0,0.0,0.0,0.0,1.0, 9.0
2023-24,178,Kevin Huerter,SAC,1,24.0,7.0,3.0,9.0,33.3,1.0,5.0,20.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,0.0,0.0,1.0, 7.0
2023-24,178,Kevon Looney,GSW,1,28.0,7.0,3.0,6.0,50.0,0.0,0.0,0.0,1.0,1.0,100,5.0,6.0,11.0,1.0,0.0,0.0,2.0, 14.0
2023-24,178,Kyle Anderson,MIN,1,30.0,7.0,3.0,9.0,33.3,0.0,1.0,0.0,1.0,2.0,50.0,2.0,7.0,9.0,5.0,2.0,0.0,1.0, 15.0
2023-24,178,Malaki Branham,SAS,1,18.0,7.0,3.0,7.0,42.9,0.0,3.0,0.0,1.0,1.0,100,0.0,2.0,2.0,2.0,1.0,0.0,1.0, 7.0
2023-24,178,Nic Claxton,BKN,1,28.0,7.0,3.0,10.0,30.0,0.0,0.0,0.0,1.0,1.0,100,4.0,3.0,7.0,4.0,0.0,3.0,0.0, 14.0
2023-24,178,Nick Richards,CHA,1,18.0,7.0,2.0,2.0,100,0.0,0.0,0.0,3.0,4.0,75.0,1.0,3.0,4.0,1.0,0.0,1.0,2.0, 10.0
2023-24,178,Onyeka Okongwu,ATL,1,19.0,7.0,3.0,5.0,60.0,0.0,0.0,0.0,1.0,1.0,100,1.0,3.0,4.0,2.0,0.0,0.0,1.0, 10.0
2023-24,178,Toumani Camara,POR,1,16.0,7.0,2.0,5.0,40.0,2.0,2.0,100,1.0,2.0,50.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0, 7.0
2023-24,197,Alex Caruso,CHI,1,20.0,6.0,2.0,5.0,40.0,1.0,4.0,25.0,1.0,2.0,50.0,0.0,2.0,2.0,3.0,2.0,0.0,1.0, 8.0
2023-24,197,Andre Drummond,CHI,1,16.0,6.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,1.0,1.0,0.0,1.0, 11.0
2023-24,197,Daniel Gafford,WAS,1,21.0,6.0,2.0,2.0,100,0.0,0.0,0.0,2.0,4.0,50.0,1.0,4.0,5.0,0.0,0.0,2.0,0.0, 11.0
2023-24,197,Dyson Daniels,NOP,1,19.0,6.0,3.0,6.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,2.0,1.0,2.0, 9.0
2023-24,197,Gabe Vincent,LAL,1,22.0,6.0,3.0,8.0,37.5,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0, 3.0
2023-24,197,Jabari Walker,POR,1,6.0,6.0,2.0,3.0,66.7,0.0,0.0,0.0,2.0,3.0,66.7,1.0,0.0,1.0,0.0,0.0,0.0,2.0, 3.0
2023-24,197,Jaime Jaquez Jr.,MIA,1,13.0,6.0,3.0,3.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0, 11.0
2023-24,197,Mason Plumlee,LAC,1,18.0,6.0,2.0,4.0,50.0,0.0,0.0,0.0,2.0,4.0,50.0,3.0,5.0,8.0,2.0,0.0,0.0,0.0, 12.0
2023-24,197,Maxi Kleber,DAL,1,23.0,6.0,2.0,7.0,28.6,2.0,5.0,40.0,0.0,0.0,0.0,2.0,5.0,7.0,2.0,0.0,1.0,0.0, 11.0
2023-24,197,Rui Hachimura,LAL,1,15.0,6.0,3.0,10.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0, 2.0
2023-24,207,Anthony Black,ORL,1,5.0,5.0,2.0,2.0,100,0.0,0.0,0.0,1.0,1.0,100,0.0,0.0,0.0,1.0,0.0,2.0,0.0, 8.0
2023-24,207,Christian Braun,DEN,1,19.0,5.0,2.0,5.0,40.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0, 6.0
2023-24,207,Gary Trent Jr.,TOR,1,27.0,5.0,2.0,8.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0, 5.0
2023-24,207,JT Thor,CHA,1,20.0,5.0,2.0,7.0,28.6,1.0,3.0,33.3,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0, 3.0
2023-24,207,Jae'Sean Tate,HOU,1,15.0,5.0,2.0,2.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0, 9.0
2023-24,207,Jordan Nwora,IND,1,6.0,5.0,2.0,7.0,28.6,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0, 3.0
2023-24,207,Kelly Olynyk,UTA,1,17.0,5.0,2.0,3.0,66.7,0.0,0.0,0.0,1.0,1.0,100,3.0,3.0,6.0,4.0,1.0,0.0,1.0, 14.0
2023-24,207,Ochai Agbaji,UTA,1,19.0,5.0,2.0,6.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0, 4.0
2023-24,207,Robert Covington,LAC,1,23.0,5.0,2.0,5.0,40.0,1.0,4.0,25.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,3.0,1.0,0.0, 12.0
2023-24,207,Royce O'Neale,BKN,1,23.0,5.0,2.0,6.0,33.3,1.0,4.0,25.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,1.0, 9.0
2023-24,207,Spencer Dinwiddie,BKN,1,24.0,5.0,1.0,3.0,33.3,1.0,3.0,33.3,2.0,2.0,100,0.0,1.0,1.0,3.0,0.0,0.0,1.0, 6.0
2023-24,218,Ausar Thompson,DET,1,27.0,4.0,1.0,7.0,14.3,1.0,2.0,50.0,1.0,2.0,50.0,3.0,4.0,7.0,3.0,0.0,5.0,2.0, 10.0
2023-24,218,Ben Simmons,BKN,1,23.0,4.0,2.0,6.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,9.0,0.0,1.0,2.0, 18.0
2023-24,218,Damian Jones,CLE,1,11.0,4.0,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0, 4.0
2023-24,218,Day'Ron Sharpe,BKN,1,12.0,4.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0, 4.0
2023-24,218,Deandre Ayton,POR,1,23.0,4.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,12.0,1.0,3.0,1.0,3.0, 16.0
2023-24,218,Drew Eubanks,PHX,1,19.0,4.0,1.0,3.0,33.3,0.0,0.0,0.0,2.0,4.0,50.0,2.0,5.0,7.0,2.0,0.0,3.0,3.0, 9.0
2023-24,218,Eugene Omoruyi,WAS,1,8.0,4.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0, 5.0
2023-24,218,Isaiah Jackson,IND,1,11.0,4.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0, 6.0
2023-24,218,Jaden Ivey,DET,1,17.0,4.0,1.0,7.0,14.3,0.0,2.0,0.0,2.0,3.0,66.7,0.0,2.0,2.0,3.0,0.0,0.0,3.0, -1.0
2023-24,218,Jeff Green,HOU,1,14.0,4.0,2.0,4.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0, 4.0
2023-24,218,Nate Williams,HOU,1,5.0,4.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 3.0
2023-24,218,Olivier Sarr,OKC,1,11.0,4.0,1.0,1.0,100,0.0,0.0,0.0,2.0,2.0,100,1.0,3.0,4.0,0.0,0.0,0.0,1.0, 7.0
2023-24,218,Payton Pritchard,BOS,1,11.0,4.0,1.0,4.0,25.0,0.0,3.0,0.0,2.0,2.0,100,0.0,1.0,1.0,1.0,0.0,0.0,0.0, 3.0
2023-24,218,Shake Milton,MIN,1,21.0,4.0,1.0,5.0,20.0,1.0,4.0,25.0,1.0,2.0,50.0,0.0,3.0,3.0,4.0,2.0,0.0,2.0, 6.0
2023-24,218,T.J. McConnell,IND,1,6.0,4.0,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0, 9.0
2023-24,218,Theo Maledon,CHA,1,16.0,4.0,2.0,5.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,1.0, 7.0
2023-24,218,Zeke Nnaji,DEN,1,12.0,4.0,1.0,3.0,33.3,0.0,1.0,0.0,2.0,2.0,100,0.0,0.0,0.0,1.0,0.0,0.0,1.0, 2.0
2023-24,235,Bilal Coulibaly,WAS,1,23.0,3.0,1.0,3.0,33.3,1.0,1.0,100,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,3.0,3.0, 8.0
2023-24,235,Caleb Houstan,ORL,1,5.0,3.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0, 3.0
2023-24,235,Dante Exum,DAL,1,8.0,3.0,1.0,2.0,50.0,0.0,1.0,0.0,1.0,1.0,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0, 3.0
2023-24,235,Jared Butler,WAS,1,3.0,3.0,1.0,2.0,50.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2.0
2023-24,235,Jevon Carter,CHI,1,16.0,3.0,1.0,4.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0, 3.0
2023-24,235,Jock Landale,HOU,1,9.0,3.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0, 3.0
2023-24,235,Jordan Hawkins,NOP,1,9.0,3.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0, 4.0
2023-24,235,Luke Kennard,MEM,1,15.0,3.0,0.0,5.0,0.0,0.0,5.0,0.0,3.0,3.0,100,1.0,1.0,2.0,2.0,0.0,0.0,1.0, 1.0
2023-24,235,Malachi Flynn,TOR,1,10.0,3.0,1.0,3.0,33.3,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0, 2.0
2023-24,235,Nassir Little,PHX,1,3.0,3.0,1.0,1.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0, 5.0
2023-24,235,Peyton Watson,DEN,1,11.0,3.0,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0, 1.0
2023-24,235,Reggie Bullock Jr.,HOU,1,11.0,3.0,1.0,1.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0, 6.0
2023-24,247,AJ Griffin,ATL,1,10.0,2.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0, 2.0
2023-24,247,Aaron Wiggins,OKC,1,11.0,2.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0, 2.0
2023-24,247,Amir Coffey,LAC,1,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,100,0.0,0.0,0.0,1.0,0.0,0.0,0.0, 2.0
2023-24,247,Caleb Martin,MIA,1,20.0,2.0,1.0,7.0,14.3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0, 1.0
2023-24,247,Charles Bassey,SAS,1,13.0,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,1.0,0.0,1.0, 9.0
2023-24,247,Dru Smith,MIA,1,9.0,2.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0, 2.0
2023-24,247,Jake LaRavia,MEM,1,15.0,2.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0, 4.0
2023-24,247,Jalen Pickett,DEN,1,1.0,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2.0
2023-24,247,Jordan Goodwin,PHX,1,14.0,2.0,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,1.0,0.0,2.0, 5.0
2023-24,247,Jordan Miller,LAC,1,4.0,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1.0
2023-24,247,Larry Nance Jr.,NOP,1,15.0,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,0.0,1.0,0.0,2.0, 8.0
2023-24,247,Luka Samanic,UTA,1,2.0,2.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1.0
2023-24,247,Mitchell Robinson,NYK,1,22.0,2.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,6.0,1.0,2.0,0.0,1.0, 5.0
2023-24,247,Moritz Wagner,ORL,1,15.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,100,0.0,4.0,4.0,0.0,0.0,1.0,3.0, 3.0
2023-24,247,Moussa Diabate,LAC,1,4.0,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0, 3.0
2023-24,247,Nickeil Alexander-Walker,MIN,1,23.0,2.0,1.0,5.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,0.0,1.0, 4.0
2023-24,247,Simone Fontecchio,UTA,1,2.0,2.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0, 3.0
2023-24,247,Ty Jerome,CLE,1,6.0,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2.0
2023-24,265,Derrick Jones Jr.,DAL,1,12.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0, -3.0
2023-24,265,Gary Payton II,GSW,1,22.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0, 2.0
2023-24,265,Ryan Rollins,WAS,1,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0, 0.0
2023-24,265,Taylor Hendricks,UTA,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0, 1.0
2023-24,269,Aaron Holiday,HOU,1,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -3.0
2023-24,269,Aleksej Pokusevski,OKC,1,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0, 1.0
2023-24,269,Alex Len,SAC,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0
2023-24,269,Ben Sheppard,IND,1,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1.0
2023-24,269,Braxton Key,DEN,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0
2023-24,269,Brice Sensabaugh,UTA,1,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0, 0.0
2023-24,269,Cam Whitmore,HOU,1,10.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0, -4.0
2023-24,269,Chuma Okeke,ORL,1,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0, 2.0
2023-24,269,Colby Jones,SAC,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0, 1.0
2023-24,269,Collin Gillespie,DEN,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0
2023-24,269,Cory Joseph,GSW,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0, 2.0
2023-24,269,Dalen Terry,CHI,1,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0, 1.0
2023-24,269,Davion Mitchell,SAC,1,14.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,1.0, 3.0
2023-24,269,Donte DiVincenzo,NYK,1,15.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0, 1.0
2023-24,269,Doug McDermott,SAS,1,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0, 2.0
